SMControlTest.control.reset_state[3:0],SMControlTest.control.start,SMControlTest.control.mr[3:0],SMControlTest.control.s[3:0],SMControlTest.control.rsclear,SMControlTest.control.mdld,SMControlTest.control.mrld,SMControlTest.control.rsload,SMControlTest.control.rsshr,SMControlTest.control.rst,SMControlTest.control.clk,SMControlTest.control.n[3:0]
10,1,110,111,0,0,0,0,0,0,1,11
10,1,110,111,0,0,0,0,0,0,0,11
10,1,111,111,0,0,0,1,0,0,0,11
10,0,111,111,0,0,0,1,0,0,0,11
10,0,111,111,0,0,0,1,0,1,0,11
10,0,111,10,0,0,0,0,0,1,1,111
10,0,111,10,0,0,0,0,0,1,0,111
10,0,111,10,0,0,0,0,0,0,0,111
10,0,111,111,0,0,0,1,0,0,1,11
10,0,111,111,0,0,0,1,0,0,0,11
10,1,111,111,0,0,0,1,0,0,0,11
10,1,111,111,0,0,0,1,0,1,0,11
10,1,111,10,0,0,0,0,0,1,1,111
10,1,111,10,0,0,0,0,0,1,0,111
10,1,111,10,0,0,0,0,0,0,0,111
10,1,111,111,0,0,0,1,0,0,1,11
10,1,111,111,0,0,0,1,0,0,0,11
10,1,1000,111,0,0,0,0,0,0,0,11
10,0,1000,111,0,0,0,0,0,0,0,11
10,0,1000,111,0,0,0,0,0,1,0,11
10,0,1000,10,0,0,0,0,0,1,1,111
10,0,1000,10,0,0,0,0,0,1,0,111
10,0,1000,10,0,0,0,0,0,0,0,111
10,0,1000,111,0,0,0,0,0,0,1,11
10,0,1000,111,0,0,0,0,0,0,0,11
10,1,1000,111,0,0,0,0,0,0,0,11
10,1,1000,111,0,0,0,0,0,1,0,11
10,1,1000,10,0,0,0,0,0,1,1,111
10,1,1000,10,0,0,0,0,0,1,0,111
10,1,1000,10,0,0,0,0,0,0,0,111
10,1,1000,111,0,0,0,0,0,0,1,11
10,1,1000,111,0,0,0,0,0,0,0,11
10,1,1001,111,0,0,0,1,0,0,0,11
10,0,1001,111,0,0,0,1,0,0,0,11
10,0,1001,111,0,0,0,1,0,1,0,11
10,0,1001,10,0,0,0,0,0,1,1,111
10,0,1001,10,0,0,0,0,0,1,0,111
10,0,1001,10,0,0,0,0,0,0,0,111
10,0,1001,111,0,0,0,1,0,0,1,11
10,0,1001,111,0,0,0,1,0,0,0,11
10,1,1001,111,0,0,0,1,0,0,0,11
10,1,1001,111,0,0,0,1,0,1,0,11
10,1,1001,10,0,0,0,0,0,1,1,111
10,1,1001,10,0,0,0,0,0,1,0,111
10,1,1001,10,0,0,0,0,0,0,0,111
10,1,1001,111,0,0,0,1,0,0,1,11
10,1,1001,111,0,0,0,1,0,0,0,11
10,1,1010,111,0,0,0,0,0,0,0,11
10,0,1010,111,0,0,0,0,0,0,0,11
10,0,1010,111,0,0,0,0,0,1,0,11
10,0,1010,10,0,0,0,0,0,1,1,111
10,0,1010,10,0,0,0,0,0,1,0,111
10,0,1010,10,0,0,0,0,0,0,0,111
10,0,1010,111,0,0,0,0,0,0,1,11
10,0,1010,111,0,0,0,0,0,0,0,11
10,1,1010,111,0,0,0,0,0,0,0,11
10,1,1010,111,0,0,0,0,0,1,0,11
10,1,1010,10,0,0,0,0,0,1,1,111
10,1,1010,10,0,0,0,0,0,1,0,111
10,1,1010,10,0,0,0,0,0,0,0,111
10,1,1010,111,0,0,0,0,0,0,1,11
10,1,1010,111,0,0,0,0,0,0,0,11
10,1,1011,111,0,0,0,1,0,0,0,11
10,0,1011,111,0,0,0,1,0,0,0,11
10,0,1011,111,0,0,0,1,0,1,0,11
10,0,1011,10,0,0,0,0,0,1,1,111
10,0,1011,10,0,0,0,0,0,1,0,111
10,0,1011,10,0,0,0,0,0,0,0,111
10,0,1011,111,0,0,0,1,0,0,1,11
10,0,1011,111,0,0,0,1,0,0,0,11
10,1,1011,111,0,0,0,1,0,0,0,11
10,1,1011,111,0,0,0,1,0,1,0,11
10,1,1011,10,0,0,0,0,0,1,1,111
10,1,1011,10,0,0,0,0,0,1,0,111
10,1,1011,10,0,0,0,0,0,0,0,111
10,1,1011,111,0,0,0,1,0,0,1,11
10,1,1011,111,0,0,0,1,0,0,0,11
10,1,1100,111,0,0,0,0,0,0,0,11
10,0,1100,111,0,0,0,0,0,0,0,11
10,0,1100,111,0,0,0,0,0,1,0,11
10,0,1100,10,0,0,0,0,0,1,1,111
10,0,1100,10,0,0,0,0,0,1,0,111
10,0,1100,10,0,0,0,0,0,0,0,111
10,0,1100,111,0,0,0,0,0,0,1,11
10,0,1100,111,0,0,0,0,0,0,0,11
10,1,1100,111,0,0,0,0,0,0,0,11
10,1,1100,111,0,0,0,0,0,1,0,11
10,1,1100,10,0,0,0,0,0,1,1,111
10,1,1100,10,0,0,0,0,0,1,0,111
10,1,1100,10,0,0,0,0,0,0,0,111
10,1,1100,111,0,0,0,0,0,0,1,11
10,1,1100,111,0,0,0,0,0,0,0,11
10,1,1101,111,0,0,0,1,0,0,0,11
10,0,1101,111,0,0,0,1,0,0,0,11
10,0,1101,111,0,0,0,1,0,1,0,11
10,0,1101,10,0,0,0,0,0,1,1,111
10,0,1101,10,0,0,0,0,0,1,0,111
10,0,1101,10,0,0,0,0,0,0,0,111
10,0,1101,111,0,0,0,1,0,0,1,11
10,0,1101,111,0,0,0,1,0,0,0,11
10,1,1101,111,0,0,0,1,0,0,0,11
10,1,1101,111,0,0,0,1,0,1,0,11
10,1,1101,10,0,0,0,0,0,1,1,111
10,1,1101,10,0,0,0,0,0,1,0,111
10,1,1101,10,0,0,0,0,0,0,0,111
10,1,1101,111,0,0,0,1,0,0,1,11
10,1,1101,111,0,0,0,1,0,0,0,11
10,1,1110,111,0,0,0,0,0,0,0,11
10,0,1110,111,0,0,0,0,0,0,0,11
10,0,1110,111,0,0,0,0,0,1,0,11
10,0,1110,10,0,0,0,0,0,1,1,111
10,0,1110,10,0,0,0,0,0,1,0,111
10,0,1110,10,0,0,0,0,0,0,0,111
10,0,1110,111,0,0,0,0,0,0,1,11
10,0,1110,111,0,0,0,0,0,0,0,11
10,1,1110,111,0,0,0,0,0,0,0,11
10,1,1110,111,0,0,0,0,0,1,0,11
10,1,1110,10,0,0,0,0,0,1,1,111
10,1,1110,10,0,0,0,0,0,1,0,111
10,1,1110,10,0,0,0,0,0,0,0,111
10,1,1110,111,0,0,0,0,0,0,1,11
10,1,1110,111,0,0,0,0,0,0,0,11
10,1,1111,111,0,0,0,1,0,0,0,11
10,0,1111,111,0,0,0,1,0,0,0,11
10,0,1111,111,0,0,0,1,0,1,0,11
10,0,1111,10,0,0,0,0,0,1,1,111
10,0,1111,10,0,0,0,0,0,1,0,111
10,0,1111,10,0,0,0,0,0,0,0,111
10,0,1111,111,0,0,0,1,0,0,1,11
10,0,1111,111,0,0,0,1,0,0,0,11
10,1,1111,111,0,0,0,1,0,0,0,11
10,1,1111,111,0,0,0,1,0,1,0,11
10,1,1111,10,0,0,0,0,0,1,1,111
10,1,1111,10,0,0,0,0,0,1,0,111
10,1,1111,10,0,0,0,0,0,0,0,111
10,1,1111,111,0,0,0,1,0,0,1,11
10,1,1111,111,0,0,0,1,0,0,0,11
11,1,1111,111,0,0,0,1,0,0,0,11
11,1,1111,111,0,0,0,1,0,0,0,11
11,1,0,111,0,0,0,0,0,0,0,11
11,0,0,111,0,0,0,0,0,0,0,11
11,0,0,111,0,0,0,0,0,1,0,11
11,0,0,11,0,0,0,0,1,1,1,1000
11,0,0,11,0,0,0,0,1,1,0,1000
11,0,0,11,0,0,0,0,1,0,0,1000
11,0,0,1000,0,0,0,0,0,0,1,100
11,0,0,1000,0,0,0,0,0,0,0,100
11,0,0,1000,0,0,0,0,0,0,0,100
11,1,0,1000,0,0,0,0,0,0,0,100
11,1,0,1000,0,0,0,0,0,1,0,100
11,1,0,11,0,0,0,0,1,1,1,1000
11,1,0,11,0,0,0,0,1,1,0,1000
11,1,0,11,0,0,0,0,1,0,0,1000
11,1,0,1000,0,0,0,0,0,0,1,100
11,1,0,1000,0,0,0,0,0,0,0,100
11,1,1,1000,0,0,0,0,0,0,0,100
11,0,1,1000,0,0,0,0,0,0,0,100
11,0,1,1000,0,0,0,0,0,1,0,100
11,0,1,11,0,0,0,0,1,1,1,1000
11,0,1,11,0,0,0,0,1,1,0,1000
11,0,1,11,0,0,0,0,1,0,0,1000
11,0,1,1000,0,0,0,0,0,0,1,100
11,0,1,1000,0,0,0,0,0,0,0,100
11,1,1,1000,0,0,0,0,0,0,0,100
11,1,1,1000,0,0,0,0,0,1,0,100
11,1,1,11,0,0,0,0,1,1,1,1000
11,1,1,11,0,0,0,0,1,1,0,1000
11,1,1,11,0,0,0,0,1,0,0,1000
11,1,1,1000,0,0,0,0,0,0,1,100
11,1,1,1000,0,0,0,0,0,0,0,100
11,1,10,1000,0,0,0,1,0,0,0,100
11,0,10,1000,0,0,0,1,0,0,0,100
11,0,10,1000,0,0,0,1,0,1,0,100
11,0,10,11,0,0,0,0,1,1,1,1000
11,0,10,11,0,0,0,0,1,1,0,1000
11,0,10,11,0,0,0,0,1,0,0,1000
11,0,10,1000,0,0,0,1,0,0,1,100
11,0,10,1000,0,0,0,1,0,0,0,100
11,1,10,1000,0,0,0,1,0,0,0,100
11,1,10,1000,0,0,0,1,0,1,0,100
11,1,10,11,0,0,0,0,1,1,1,1000
11,1,10,11,0,0,0,0,1,1,0,1000
11,1,10,11,0,0,0,0,1,0,0,1000
11,1,10,1000,0,0,0,1,0,0,1,100
11,1,10,1000,0,0,0,1,0,0,0,100
11,1,11,1000,0,0,0,1,0,0,0,100
11,0,11,1000,0,0,0,1,0,0,0,100
11,0,11,1000,0,0,0,1,0,1,0,100
11,0,11,11,0,0,0,0,1,1,1,1000
11,0,11,11,0,0,0,0,1,1,0,1000
11,0,11,11,0,0,0,0,1,0,0,1000
11,0,11,1000,0,0,0,1,0,0,1,100
11,0,11,1000,0,0,0,1,0,0,0,100
11,1,11,1000,0,0,0,1,0,0,0,100
11,1,11,1000,0,0,0,1,0,1,0,100
11,1,11,11,0,0,0,0,1,1,1,1000
11,1,11,11,0,0,0,0,1,1,0,1000
11,1,11,11,0,0,0,0,1,0,0,1000
11,1,11,1000,0,0,0,1,0,0,1,100
11,1,11,1000,0,0,0,1,0,0,0,100
11,1,100,1000,0,0,0,0,0,0,0,100
11,0,100,1000,0,0,0,0,0,0,0,100
11,0,100,1000,0,0,0,0,0,1,0,100
11,0,100,11,0,0,0,0,1,1,1,1000
11,0,100,11,0,0,0,0,1,1,0,1000
11,0,100,11,0,0,0,0,1,0,0,1000
11,0,100,1000,0,0,0,0,0,0,1,100
11,0,100,1000,0,0,0,0,0,0,0,100
11,1,100,1000,0,0,0,0,0,0,0,100
11,1,100,1000,0,0,0,0,0,1,0,100
11,1,100,11,0,0,0,0,1,1,1,1000
11,1,100,11,0,0,0,0,1,1,0,1000
11,1,100,11,0,0,0,0,1,0,0,1000
11,1,100,1000,0,0,0,0,0,0,1,100
11,1,100,1000,0,0,0,0,0,0,0,100
11,1,101,1000,0,0,0,0,0,0,0,100
11,0,101,1000,0,0,0,0,0,0,0,100
11,0,101,1000,0,0,0,0,0,1,0,100
11,0,101,11,0,0,0,0,1,1,1,1000
11,0,101,11,0,0,0,0,1,1,0,1000
11,0,101,11,0,0,0,0,1,0,0,1000
11,0,101,1000,0,0,0,0,0,0,1,100
11,0,101,1000,0,0,0,0,0,0,0,100
11,1,101,1000,0,0,0,0,0,0,0,100
11,1,101,1000,0,0,0,0,0,1,0,100
11,1,101,11,0,0,0,0,1,1,1,1000
11,1,101,11,0,0,0,0,1,1,0,1000
11,1,101,11,0,0,0,0,1,0,0,1000
11,1,101,1000,0,0,0,0,0,0,1,100
11,1,101,1000,0,0,0,0,0,0,0,100
11,1,110,1000,0,0,0,1,0,0,0,100
11,0,110,1000,0,0,0,1,0,0,0,100
11,0,110,1000,0,0,0,1,0,1,0,100
11,0,110,11,0,0,0,0,1,1,1,1000
11,0,110,11,0,0,0,0,1,1,0,1000
11,0,110,11,0,0,0,0,1,0,0,1000
11,0,110,1000,0,0,0,1,0,0,1,100
11,0,110,1000,0,0,0,1,0,0,0,100
11,1,110,1000,0,0,0,1,0,0,0,100
11,1,110,1000,0,0,0,1,0,1,0,100
11,1,110,11,0,0,0,0,1,1,1,1000
11,1,110,11,0,0,0,0,1,1,0,1000
11,1,110,11,0,0,0,0,1,0,0,1000
11,1,110,1000,0,0,0,1,0,0,1,100
11,1,110,1000,0,0,0,1,0,0,0,100
11,1,111,1000,0,0,0,1,0,0,0,100
11,0,111,1000,0,0,0,1,0,0,0,100
11,0,111,1000,0,0,0,1,0,1,0,100
11,0,111,11,0,0,0,0,1,1,1,1000
11,0,111,11,0,0,0,0,1,1,0,1000
11,0,111,11,0,0,0,0,1,0,0,1000
11,0,111,1000,0,0,0,1,0,0,1,100
11,0,111,1000,0,0,0,1,0,0,0,100
11,1,111,1000,0,0,0,1,0,0,0,100
11,1,111,1000,0,0,0,1,0,1,0,100
11,1,111,11,0,0,0,0,1,1,1,1000
11,1,111,11,0,0,0,0,1,1,0,1000
11,1,111,11,0,0,0,0,1,0,0,1000
11,1,111,1000,0,0,0,1,0,0,1,100
11,1,111,1000,0,0,0,1,0,0,0,100
11,1,1000,1000,0,0,0,0,0,0,0,100
11,0,1000,1000,0,0,0,0,0,0,0,100
11,0,1000,1000,0,0,0,0,0,1,0,100
11,0,1000,11,0,0,0,0,1,1,1,1000
11,0,1000,11,0,0,0,0,1,1,0,1000
11,0,1000,11,0,0,0,0,1,0,0,1000
11,0,1000,1000,0,0,0,0,0,0,1,100
11,0,1000,1000,0,0,0,0,0,0,0,100
11,1,1000,1000,0,0,0,0,0,0,0,100
11,1,1000,1000,0,0,0,0,0,1,0,100
11,1,1000,11,0,0,0,0,1,1,1,1000
11,1,1000,11,0,0,0,0,1,1,0,1000
11,1,1000,11,0,0,0,0,1,0,0,1000
11,1,1000,1000,0,0,0,0,0,0,1,100
11,1,1000,1000,0,0,0,0,0,0,0,100
11,1,1001,1000,0,0,0,0,0,0,0,100
11,0,1001,1000,0,0,0,0,0,0,0,100
11,0,1001,1000,0,0,0,0,0,1,0,100
11,0,1001,11,0,0,0,0,1,1,1,1000
11,0,1001,11,0,0,0,0,1,1,0,1000
11,0,1001,11,0,0,0,0,1,0,0,1000
11,0,1001,1000,0,0,0,0,0,0,1,100
11,0,1001,1000,0,0,0,0,0,0,0,100
11,1,1001,1000,0,0,0,0,0,0,0,100
11,1,1001,1000,0,0,0,0,0,1,0,100
11,1,1001,11,0,0,0,0,1,1,1,1000
11,1,1001,11,0,0,0,0,1,1,0,1000
11,1,1001,11,0,0,0,0,1,0,0,1000
11,1,1001,1000,0,0,0,0,0,0,1,100
11,1,1001,1000,0,0,0,0,0,0,0,100
11,1,1010,1000,0,0,0,1,0,0,0,100
11,0,1010,1000,0,0,0,1,0,0,0,100
11,0,1010,1000,0,0,0,1,0,1,0,100
11,0,1010,11,0,0,0,0,1,1,1,1000
11,0,1010,11,0,0,0,0,1,1,0,1000
11,0,1010,11,0,0,0,0,1,0,0,1000
11,0,1010,1000,0,0,0,1,0,0,1,100
11,0,1010,1000,0,0,0,1,0,0,0,100
11,1,1010,1000,0,0,0,1,0,0,0,100
11,1,1010,1000,0,0,0,1,0,1,0,100
11,1,1010,11,0,0,0,0,1,1,1,1000
11,1,1010,11,0,0,0,0,1,1,0,1000
11,1,1010,11,0,0,0,0,1,0,0,1000
11,1,1010,1000,0,0,0,1,0,0,1,100
11,1,1010,1000,0,0,0,1,0,0,0,100
11,1,1011,1000,0,0,0,1,0,0,0,100
11,0,1011,1000,0,0,0,1,0,0,0,100
11,0,1011,1000,0,0,0,1,0,1,0,100
11,0,1011,11,0,0,0,0,1,1,1,1000
11,0,1011,11,0,0,0,0,1,1,0,1000
11,0,1011,11,0,0,0,0,1,0,0,1000
11,0,1011,1000,0,0,0,1,0,0,1,100
11,0,1011,1000,0,0,0,1,0,0,0,100
11,1,1011,1000,0,0,0,1,0,0,0,100
11,1,1011,1000,0,0,0,1,0,1,0,100
11,1,1011,11,0,0,0,0,1,1,1,1000
11,1,1011,11,0,0,0,0,1,1,0,1000
11,1,1011,11,0,0,0,0,1,0,0,1000
11,1,1011,1000,0,0,0,1,0,0,1,100
11,1,1011,1000,0,0,0,1,0,0,0,100
11,1,1100,1000,0,0,0,0,0,0,0,100
11,0,1100,1000,0,0,0,0,0,0,0,100
11,0,1100,1000,0,0,0,0,0,1,0,100
11,0,1100,11,0,0,0,0,1,1,1,1000
11,0,1100,11,0,0,0,0,1,1,0,1000
11,0,1100,11,0,0,0,0,1,0,0,1000
11,0,1100,1000,0,0,0,0,0,0,1,100
11,0,1100,1000,0,0,0,0,0,0,0,100
11,1,1100,1000,0,0,0,0,0,0,0,100
11,1,1100,1000,0,0,0,0,0,1,0,100
11,1,1100,11,0,0,0,0,1,1,1,1000
11,1,1100,11,0,0,0,0,1,1,0,1000
11,1,1100,11,0,0,0,0,1,0,0,1000
11,1,1100,1000,0,0,0,0,0,0,1,100
11,1,1100,1000,0,0,0,0,0,0,0,100
11,1,1101,1000,0,0,0,0,0,0,0,100
11,0,1101,1000,0,0,0,0,0,0,0,100
11,0,1101,1000,0,0,0,0,0,1,0,100
11,0,1101,11,0,0,0,0,1,1,1,1000
11,0,1101,11,0,0,0,0,1,1,0,1000
11,0,1101,11,0,0,0,0,1,0,0,1000
11,0,1101,1000,0,0,0,0,0,0,1,100
11,0,1101,1000,0,0,0,0,0,0,0,100
11,1,1101,1000,0,0,0,0,0,0,0,100
11,1,1101,1000,0,0,0,0,0,1,0,100
11,1,1101,11,0,0,0,0,1,1,1,1000
11,1,1101,11,0,0,0,0,1,1,0,1000
11,1,1101,11,0,0,0,0,1,0,0,1000
11,1,1101,1000,0,0,0,0,0,0,1,100
11,1,1101,1000,0,0,0,0,0,0,0,100
11,1,1110,1000,0,0,0,1,0,0,0,100
11,0,1110,1000,0,0,0,1,0,0,0,100
11,0,1110,1000,0,0,0,1,0,1,0,100
11,0,1110,11,0,0,0,0,1,1,1,1000
11,0,1110,11,0,0,0,0,1,1,0,1000
11,0,1110,11,0,0,0,0,1,0,0,1000
11,0,1110,1000,0,0,0,1,0,0,1,100
11,0,1110,1000,0,0,0,1,0,0,0,100
11,1,1110,1000,0,0,0,1,0,0,0,100
11,1,1110,1000,0,0,0,1,0,1,0,100
11,1,1110,11,0,0,0,0,1,1,1,1000
11,1,1110,11,0,0,0,0,1,1,0,1000
11,1,1110,11,0,0,0,0,1,0,0,1000
11,1,1110,1000,0,0,0,1,0,0,1,100
11,1,1110,1000,0,0,0,1,0,0,0,100
11,1,1111,1000,0,0,0,1,0,0,0,100
11,0,1111,1000,0,0,0,1,0,0,0,100
11,0,1111,1000,0,0,0,1,0,1,0,100
11,0,1111,11,0,0,0,0,1,1,1,1000
11,0,1111,11,0,0,0,0,1,1,0,1000
11,0,1111,11,0,0,0,0,1,0,0,1000
11,0,1111,1000,0,0,0,1,0,0,1,100
11,0,1111,1000,0,0,0,1,0,0,0,100
11,1,1111,1000,0,0,0,1,0,0,0,100
11,1,1111,1000,0,0,0,1,0,1,0,100
11,1,1111,11,0,0,0,0,1,1,1,1000
11,1,1111,11,0,0,0,0,1,1,0,1000
11,1,1111,11,0,0,0,0,1,0,0,1000
11,1,1111,1000,0,0,0,1,0,0,1,100
11,1,1111,1000,0,0,0,1,0,0,0,100
100,1,1111,1000,0,0,0,1,0,0,0,100
100,1,1111,1000,0,0,0,1,0,0,0,100
100,1,0,1000,0,0,0,0,0,0,0,100
100,0,0,1000,0,0,0,0,0,0,0,100
100,0,0,1000,0,0,0,0,0,1,0,100
100,0,0,100,0,0,0,0,1,1,1,1001
100,0,0,100,0,0,0,0,1,1,0,1001
100,0,0,100,0,0,0,0,1,0,0,1001
100,0,0,1001,0,0,0,0,0,0,1,101
100,0,0,1001,0,0,0,0,0,0,0,101
100,0,0,1001,0,0,0,0,0,0,0,101
100,1,0,1001,0,0,0,0,0,0,0,101
100,1,0,1001,0,0,0,0,0,1,0,101
100,1,0,100,0,0,0,0,1,1,1,1001
100,1,0,100,0,0,0,0,1,1,0,1001
100,1,0,100,0,0,0,0,1,0,0,1001
100,1,0,1001,0,0,0,0,0,0,1,101
100,1,0,1001,0,0,0,0,0,0,0,101
100,1,1,1001,0,0,0,0,0,0,0,101
100,0,1,1001,0,0,0,0,0,0,0,101
100,0,1,1001,0,0,0,0,0,1,0,101
100,0,1,100,0,0,0,0,1,1,1,1001
100,0,1,100,0,0,0,0,1,1,0,1001
100,0,1,100,0,0,0,0,1,0,0,1001
100,0,1,1001,0,0,0,0,0,0,1,101
100,0,1,1001,0,0,0,0,0,0,0,101
100,1,1,1001,0,0,0,0,0,0,0,101
100,1,1,1001,0,0,0,0,0,1,0,101
100,1,1,100,0,0,0,0,1,1,1,1001
100,1,1,100,0,0,0,0,1,1,0,1001
100,1,1,100,0,0,0,0,1,0,0,1001
100,1,1,1001,0,0,0,0,0,0,1,101
100,1,1,1001,0,0,0,0,0,0,0,101
100,1,10,1001,0,0,0,0,0,0,0,101
100,0,10,1001,0,0,0,0,0,0,0,101
100,0,10,1001,0,0,0,0,0,1,0,101
100,0,10,100,0,0,0,0,1,1,1,1001
100,0,10,100,0,0,0,0,1,1,0,1001
100,0,10,100,0,0,0,0,1,0,0,1001
100,0,10,1001,0,0,0,0,0,0,1,101
100,0,10,1001,0,0,0,0,0,0,0,101
100,1,10,1001,0,0,0,0,0,0,0,101
100,1,10,1001,0,0,0,0,0,1,0,101
100,1,10,100,0,0,0,0,1,1,1,1001
100,1,10,100,0,0,0,0,1,1,0,1001
100,1,10,100,0,0,0,0,1,0,0,1001
100,1,10,1001,0,0,0,0,0,0,1,101
100,1,10,1001,0,0,0,0,0,0,0,101
100,1,11,1001,0,0,0,0,0,0,0,101
100,0,11,1001,0,0,0,0,0,0,0,101
100,0,11,1001,0,0,0,0,0,1,0,101
100,0,11,100,0,0,0,0,1,1,1,1001
100,0,11,100,0,0,0,0,1,1,0,1001
100,0,11,100,0,0,0,0,1,0,0,1001
100,0,11,1001,0,0,0,0,0,0,1,101
100,0,11,1001,0,0,0,0,0,0,0,101
100,1,11,1001,0,0,0,0,0,0,0,101
100,1,11,1001,0,0,0,0,0,1,0,101
100,1,11,100,0,0,0,0,1,1,1,1001
100,1,11,100,0,0,0,0,1,1,0,1001
100,1,11,100,0,0,0,0,1,0,0,1001
100,1,11,1001,0,0,0,0,0,0,1,101
100,1,11,1001,0,0,0,0,0,0,0,101
100,1,100,1001,0,0,0,1,0,0,0,101
100,0,100,1001,0,0,0,1,0,0,0,101
100,0,100,1001,0,0,0,1,0,1,0,101
100,0,100,100,0,0,0,0,1,1,1,1001
100,0,100,100,0,0,0,0,1,1,0,1001
100,0,100,100,0,0,0,0,1,0,0,1001
100,0,100,1001,0,0,0,1,0,0,1,101
100,0,100,1001,0,0,0,1,0,0,0,101
100,1,100,1001,0,0,0,1,0,0,0,101
100,1,100,1001,0,0,0,1,0,1,0,101
100,1,100,100,0,0,0,0,1,1,1,1001
100,1,100,100,0,0,0,0,1,1,0,1001
100,1,100,100,0,0,0,0,1,0,0,1001
100,1,100,1001,0,0,0,1,0,0,1,101
100,1,100,1001,0,0,0,1,0,0,0,101
100,1,101,1001,0,0,0,1,0,0,0,101
100,0,101,1001,0,0,0,1,0,0,0,101
100,0,101,1001,0,0,0,1,0,1,0,101
100,0,101,100,0,0,0,0,1,1,1,1001
100,0,101,100,0,0,0,0,1,1,0,1001
100,0,101,100,0,0,0,0,1,0,0,1001
100,0,101,1001,0,0,0,1,0,0,1,101
100,0,101,1001,0,0,0,1,0,0,0,101
100,1,101,1001,0,0,0,1,0,0,0,101
100,1,101,1001,0,0,0,1,0,1,0,101
100,1,101,100,0,0,0,0,1,1,1,1001
100,1,101,100,0,0,0,0,1,1,0,1001
100,1,101,100,0,0,0,0,1,0,0,1001
100,1,101,1001,0,0,0,1,0,0,1,101
100,1,101,1001,0,0,0,1,0,0,0,101
100,1,110,1001,0,0,0,1,0,0,0,101
100,0,110,1001,0,0,0,1,0,0,0,101
100,0,110,1001,0,0,0,1,0,1,0,101
100,0,110,100,0,0,0,0,1,1,1,1001
100,0,110,100,0,0,0,0,1,1,0,1001
100,0,110,100,0,0,0,0,1,0,0,1001
100,0,110,1001,0,0,0,1,0,0,1,101
100,0,110,1001,0,0,0,1,0,0,0,101
100,1,110,1001,0,0,0,1,0,0,0,101
100,1,110,1001,0,0,0,1,0,1,0,101
100,1,110,100,0,0,0,0,1,1,1,1001
100,1,110,100,0,0,0,0,1,1,0,1001
100,1,110,100,0,0,0,0,1,0,0,1001
100,1,110,1001,0,0,0,1,0,0,1,101
100,1,110,1001,0,0,0,1,0,0,0,101
100,1,111,1001,0,0,0,1,0,0,0,101
100,0,111,1001,0,0,0,1,0,0,0,101
100,0,111,1001,0,0,0,1,0,1,0,101
100,0,111,100,0,0,0,0,1,1,1,1001
100,0,111,100,0,0,0,0,1,1,0,1001
100,0,111,100,0,0,0,0,1,0,0,1001
100,0,111,1001,0,0,0,1,0,0,1,101
100,0,111,1001,0,0,0,1,0,0,0,101
100,1,111,1001,0,0,0,1,0,0,0,101
100,1,111,1001,0,0,0,1,0,1,0,101
100,1,111,100,0,0,0,0,1,1,1,1001
100,1,111,100,0,0,0,0,1,1,0,1001
100,1,111,100,0,0,0,0,1,0,0,1001
100,1,111,1001,0,0,0,1,0,0,1,101
100,1,111,1001,0,0,0,1,0,0,0,101
100,1,1000,1001,0,0,0,0,0,0,0,101
100,0,1000,1001,0,0,0,0,0,0,0,101
100,0,1000,1001,0,0,0,0,0,1,0,101
100,0,1000,100,0,0,0,0,1,1,1,1001
100,0,1000,100,0,0,0,0,1,1,0,1001
100,0,1000,100,0,0,0,0,1,0,0,1001
100,0,1000,1001,0,0,0,0,0,0,1,101
100,0,1000,1001,0,0,0,0,0,0,0,101
100,1,1000,1001,0,0,0,0,0,0,0,101
100,1,1000,1001,0,0,0,0,0,1,0,101
100,1,1000,100,0,0,0,0,1,1,1,1001
100,1,1000,100,0,0,0,0,1,1,0,1001
100,1,1000,100,0,0,0,0,1,0,0,1001
100,1,1000,1001,0,0,0,0,0,0,1,101
100,1,1000,1001,0,0,0,0,0,0,0,101
100,1,1001,1001,0,0,0,0,0,0,0,101
100,0,1001,1001,0,0,0,0,0,0,0,101
100,0,1001,1001,0,0,0,0,0,1,0,101
100,0,1001,100,0,0,0,0,1,1,1,1001
100,0,1001,100,0,0,0,0,1,1,0,1001
100,0,1001,100,0,0,0,0,1,0,0,1001
100,0,1001,1001,0,0,0,0,0,0,1,101
100,0,1001,1001,0,0,0,0,0,0,0,101
100,1,1001,1001,0,0,0,0,0,0,0,101
100,1,1001,1001,0,0,0,0,0,1,0,101
100,1,1001,100,0,0,0,0,1,1,1,1001
100,1,1001,100,0,0,0,0,1,1,0,1001
100,1,1001,100,0,0,0,0,1,0,0,1001
100,1,1001,1001,0,0,0,0,0,0,1,101
100,1,1001,1001,0,0,0,0,0,0,0,101
100,1,1010,1001,0,0,0,0,0,0,0,101
100,0,1010,1001,0,0,0,0,0,0,0,101
100,0,1010,1001,0,0,0,0,0,1,0,101
100,0,1010,100,0,0,0,0,1,1,1,1001
100,0,1010,100,0,0,0,0,1,1,0,1001
100,0,1010,100,0,0,0,0,1,0,0,1001
100,0,1010,1001,0,0,0,0,0,0,1,101
100,0,1010,1001,0,0,0,0,0,0,0,101
100,1,1010,1001,0,0,0,0,0,0,0,101
100,1,1010,1001,0,0,0,0,0,1,0,101
100,1,1010,100,0,0,0,0,1,1,1,1001
100,1,1010,100,0,0,0,0,1,1,0,1001
100,1,1010,100,0,0,0,0,1,0,0,1001
100,1,1010,1001,0,0,0,0,0,0,1,101
