time,SMControlTest.done,SMControlTest.s[3:0],SMControlTest.rsshr,SMControlTest.rsload,SMControlTest.rsclear,SMControlTest.n[3:0],SMControlTest.mrld,SMControlTest.mdld,SMControlTest.continue,SMControlTest.NUM_BITS,SMControlTest.clk,SMControlTest.errors[7:0],SMControlTest.mr[3:0],SMControlTest.reset_state[3:0],SMControlTest.rst,SMControlTest.start,SMControlTest.to_visit[15:0],SMControlTest.visited[15:0],SMControlTest.multiplier[31:0],SMControlTest.rs[31:0],SMControlTest.st[31:0],SMControlTest.stop_loop[31:0],SMControlTest.control.clk,SMControlTest.control.done,SMControlTest.control.mdld,SMControlTest.control.mr[3:0],SMControlTest.control.mrld,SMControlTest.control.reset_state[3:0],SMControlTest.control.rsclear,SMControlTest.control.rsload,SMControlTest.control.rsshr,SMControlTest.control.rst,SMControlTest.control.start,SMControlTest.control.n[3:0],SMControlTest.control.s[3:0]
26400,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
26420,,1010,0,1,,110,,,,,1,,,,,,,,,,,,1,,,,,,,1,0,,,110,1010
26430,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
26440,,,,,,,,,,,,,,,,,,,1110,,0,,,,,,,,,,,,,,
26450,,,,,,,,,,,,,1110,,,,,,,,,,,,,1110,,,,,,,,,
26470,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,
26490,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
26510,,101,1,0,,1010,,,,,1,,,,,,,,,,,,1,,,,,,,0,1,,,1010,101
26520,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
26540,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
26560,,1010,0,1,,110,,,,,1,,,,,,,,,,,,1,,,,,,,1,0,,,110,1010
26570,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
26580,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
26610,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,
26630,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
26650,,101,1,0,,1010,,,,,1,,,,,,,,,,,,1,,,,,,,0,1,,,1010,101
26660,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
26680,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
26700,,1010,0,1,,110,,,,,1,,,,,,,,,,,,1,,,,,,,1,0,,,110,1010
26710,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
26720,,,,,,,,,,,,,,,,,,,1111,,0,,,,,,,,,,,,,,
26730,,,,,,,,,,,,,1111,,,,,,,,,,,,,1111,,,,,,,,,
26750,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,
26770,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
26790,,101,1,0,,1010,,,,,1,,,,,,,,,,,,1,,,,,,,0,1,,,1010,101
26800,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
26820,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
26840,,1010,0,1,,110,,,,,1,,,,,,,,,,,,1,,,,,,,1,0,,,110,1010
26850,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
26860,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
26890,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,
26910,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
26930,,101,1,0,,1010,,,,,1,,,,,,,,,,,,1,,,,,,,0,1,,,1010,101
26940,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
26960,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
26980,,1010,0,1,,110,,,,,1,,,,,,,,,,,,1,,,,,,,1,0,,,110,1010
26990,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
27000,,,,,,,,,,,,,,,,,,111111,10000,110,10,,,,,,,,,,,,,,
27010,,,,,,,,,,,,,,110,,,,,,,,,,,,,,110,,,,,,,
27020,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,
27030,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,
27050,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,
27070,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
27090,,110,1,0,,0,,,,,1,,,,,,,,,,,,1,,,,,,,0,1,,,0,110
27100,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
27120,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
27140,,0,0,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,,0
27150,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
27160,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
27190,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,
27210,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
27230,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
27240,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
27260,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
27280,,0,0,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,1,0
27290,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
27300,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,
27310,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,
27330,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,
27350,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
27370,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
27380,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
27400,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
27420,,0,0,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,,0
27430,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
27440,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
27470,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,
27490,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
27510,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
27520,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
27540,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
27560,,0,0,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,1,0
27570,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
27580,,,,,,,,,,,,,,,,,,,10,,0,,,,,,,,,,,,,,
27590,,,,,,,,,,,,,10,,,,,,,,,,,,,10,,,,,,,,,
27610,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,
27630,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
27650,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
27660,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
27680,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
27700,,0,0,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,,0
27710,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
27720,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
27750,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,
27770,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
27790,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
27800,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
27820,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
27840,,0,0,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,1,0
27850,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
27860,,,,,,,,,,,,,,,,,,,11,,0,,,,,,,,,,,,,,
27870,,,,,,,,,,,,,11,,,,,,,,,,,,,11,,,,,,,,,
27890,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,
27910,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
27930,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
27940,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
27960,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
27980,,0,0,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,,0
27990,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
28000,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
28030,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,
28050,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
28070,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
28080,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
28100,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
28120,,0,0,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,1,0
28130,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
28140,,,,,,,,,,,,,,,,,,,100,,0,,,,,,,,,,,,,,
28150,,,,,,,,,,,,,100,,,,,,,,,,,,,100,,,,,,,,,
28170,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,
28190,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
28210,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
28220,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
28240,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
28260,,0,0,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,,0
28270,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
28280,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
28310,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,
28330,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
28350,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
28360,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
28380,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
28400,,0,0,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,1,0
28410,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
28420,,,,,,,,,,,,,,,,,,,101,,0,,,,,,,,,,,,,,
28430,,,,,,,,,,,,,101,,,,,,,,,,,,,101,,,,,,,,,
28450,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,
28470,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
28490,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
28500,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
28520,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
28540,,0,0,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,,0
28550,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
28560,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
28590,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,
28610,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
28630,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
28640,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
28660,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
28680,,0,0,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,1,0
28690,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
28700,,,,,,,,,,,,,,,,,,,110,,0,,,,,,,,,,,,,,
28710,,,,,,,,,,,,,110,,,,,,,,,,,,,110,,,,,,,,,
28730,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,
28750,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
28770,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
28780,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
28800,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
28820,,0,0,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,,0
28830,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
28840,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
28870,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,
28890,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
28910,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
28920,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
28940,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
28960,,0,0,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,1,0
28970,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
28980,,,,,,,,,,,,,,,,,,,111,,0,,,,,,,,,,,,,,
28990,,,,,,,,,,,,,111,,,,,,,,,,,,,111,,,,,,,,,
29010,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,
29030,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
29050,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
29060,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
29080,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
29100,,0,0,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,,0
29110,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
29120,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
29150,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,
29170,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
29190,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
29200,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
29220,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
29240,,0,0,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,1,0
29250,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
29260,,,,,,,,,,,,,,,,,,,1000,,0,,,,,,,,,,,,,,
29270,,,,,,,,,,,,,1000,,,,,,,,,,,,,1000,,,,,,,,,
29290,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,
29310,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
29330,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
29340,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
29360,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
29380,,0,0,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,,0
29390,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
29400,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
29430,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,
29450,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
29470,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
29480,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
29500,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
29520,,0,0,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,1,0
29530,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
29540,,,,,,,,,,,,,,,,,,,1001,,0,,,,,,,,,,,,,,
29550,,,,,,,,,,,,,1001,,,,,,,,,,,,,1001,,,,,,,,,
29570,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,
29590,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
29610,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
29620,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
29640,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
29660,,0,0,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,,0
29670,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
29680,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
29710,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,
29730,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
29750,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
29760,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
29780,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
29800,,0,0,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,1,0
29810,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
29820,,,,,,,,,,,,,,,,,,,1010,,0,,,,,,,,,,,,,,
29830,,,,,,,,,,,,,1010,,,,,,,,,,,,,1010,,,,,,,,,
29850,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,
29870,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
29890,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
29900,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
29920,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
29940,,0,0,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,,0
29950,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
29960,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
29990,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,
30010,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
30030,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
30040,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
30060,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
30080,,0,0,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,1,0
30090,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
30100,,,,,,,,,,,,,,,,,,,1011,,0,,,,,,,,,,,,,,
30110,,,,,,,,,,,,,1011,,,,,,,,,,,,,1011,,,,,,,,,
30130,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,
30150,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
30170,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
30180,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
30200,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
30220,,0,0,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,,0
30230,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
30240,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
30270,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,
30290,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
30310,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
30320,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
30340,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
30360,,0,0,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,1,0
30370,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
30380,,,,,,,,,,,,,,,,,,,1100,,0,,,,,,,,,,,,,,
30390,,,,,,,,,,,,,1100,,,,,,,,,,,,,1100,,,,,,,,,
30410,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,
30430,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
30450,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
30460,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
30480,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
30500,,0,0,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,,0
30510,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
30520,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
30550,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,
30570,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
30590,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
30600,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
30620,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
30640,,0,0,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,1,0
30650,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
30660,,,,,,,,,,,,,,,,,,,1101,,0,,,,,,,,,,,,,,
30670,,,,,,,,,,,,,1101,,,,,,,,,,,,,1101,,,,,,,,,
30690,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,
30710,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
30730,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
30740,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
30760,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
30780,,0,0,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,,0
30790,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
30800,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
30830,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,
30850,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
30870,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
30880,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
30900,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
30920,,0,0,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,1,0
30930,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
30940,,,,,,,,,,,,,,,,,,,1110,,0,,,,,,,,,,,,,,
30950,,,,,,,,,,,,,1110,,,,,,,,,,,,,1110,,,,,,,,,
30970,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,
30990,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
31010,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
31020,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
31040,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
31060,,0,0,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,,0
31070,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
31080,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
31110,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,
31130,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
31150,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
31160,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
31180,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
31200,,0,0,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,1,0
31210,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
31220,,,,,,,,,,,,,,,,,,,1111,,0,,,,,,,,,,,,,,
31230,,,,,,,,,,,,,1111,,,,,,,,,,,,,1111,,,,,,,,,
31250,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,
31270,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
31290,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
31300,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
31320,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
31340,,0,0,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,,0
31350,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
31360,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
31390,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,
31410,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
31430,,110,1,,,0,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,110
31440,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
31460,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
31480,,0,0,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,0,,,1,0
31490,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
31500,,,,,,,,,,,,,,,,,,1111111,10000,111,10,,,,,,,,,,,,,,
31510,,,,,,,,,,,,,,111,,,,,,,,,,,,,,111,,,,,,,
31520,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,
31530,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,
31550,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,
31570,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,
31590,,111,0,1,0,11,0,0,,,1,,,,,,,,,,,,1,,0,,0,,0,1,0,,,11,111
31600,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
31620,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,
31640,,11,1,0,,100,,,,,1,,,,,,,,,,,,1,,,,,,,0,1,,,100,11
31650,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
31660,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
31690,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,
